path,label,subject,ear,mar
/content/data/Drowsy/P0420.png,1,P,0.14990613496829364,0.02166582301622989
/content/data/Drowsy/T0354.png,1,T,0.14420522542487635,0.009241272202068862
/content/data/Drowsy/I0597.png,1,I,0.2160859140501407,0.014576712604854207
/content/data/Drowsy/P0723.png,1,P,0.1570778221054266,0.01811682320330169
/content/data/Drowsy/S0137.png,1,S,0.23692310830757013,0.026369826998744968
/content/data/Drowsy/Y0784.png,1,Y,0.1460613217909705,0.02649222841586115
/content/data/Drowsy/H0397.png,1,H,0.322931276405807,0.15443708940381626
/content/data/Drowsy/M0649.png,1,M,0.12449784269861905,0.04996431283629019
/content/data/Drowsy/ZA0907.png,1,ZA,0.20592780322250892,0.01951734695712324
/content/data/Drowsy/W0186.png,1,W,0.26389390641495636,0.01632110071378938
/content/data/Drowsy/L0694.png,1,L,0.26813197353010454,0.046526366901373094
/content/data/Drowsy/I0748.png,1,I,0.2170482355438687,0.021206191054976353
/content/data/Drowsy/V0426.png,1,V,0.21512331981040833,0.04107234737095022
/content/data/Drowsy/X0065.png,1,X,0.21564473294487163,0.023280904217369825
/content/data/Drowsy/ZC0428.png,1,ZC,0.33990988134811906,0.03740758101044405
/content/data/Drowsy/A0445.png,1,A,0.24681207974583208,0.012157846330980717
/content/data/Drowsy/M0690.png,1,M,0.13148854801058102,0.04751479514863883
/content/data/Drowsy/K0490.png,1,K,0.32683378444949335,0.06978556174676598
/content/data/Drowsy/U0083.png,1,U,0.23777193722952922,0.013590820237583637
/content/data/Drowsy/N0176.png,1,N,0.1584842480879715,0.024842822991226376
/content/data/Drowsy/N0094.png,1,N,0.22954846173594246,0.028073229532359394
/content/data/Drowsy/Y0602.png,1,Y,0.24676993754777926,0.028506490555496915
/content/data/Drowsy/Y0014.png,1,Y,0.15616617110329295,0.047625315186264484
/content/data/Drowsy/ZA0146.png,1,ZA,0.15504600159658108,0.018522623866081646
/content/data/Drowsy/P0120.png,1,P,0.15264486210212258,0.013697972432900883
/content/data/Drowsy/M0121.png,1,M,0.08547696972335445,0.06969752034486733
/content/data/Drowsy/U0452.png,1,U,0.2245061492761493,0.013132912639881193
/content/data/Drowsy/X0244.png,1,X,0.2063237728805281,0.025892150788933442
/content/data/Drowsy/Y0594.png,1,Y,0.19229020413410974,0.026021929996994462
/content/data/Drowsy/W1125.png,1,W,0.24930269874545596,0.016317854854011833
/content/data/Drowsy/V0656.png,1,V,0.21351883762677917,0.04501381149740629
/content/data/Drowsy/Y0314.png,1,Y,0.16445590060152337,0.022992741865270446
/content/data/Drowsy/S0490.png,1,S,0.2125799969850643,0.023254935300793183
/content/data/Drowsy/A0570.png,1,A,0.25759618630397313,0.01487013024575448
/content/data/Drowsy/H0452.png,1,H,0.21704201769426495,0.10358191273843173
/content/data/Drowsy/U0395.png,1,U,0.21679931909293132,0.008525705439927811
/content/data/Drowsy/I0817.png,1,I,0.21252580615202896,0.02191966315588181
/content/data/Drowsy/P0506.png,1,P,0.1298929382173563,0.02099214930145447
/content/data/Drowsy/K0453.png,1,K,0.32400515883540526,0.08966902523419655
/content/data/Drowsy/L0620.png,1,L,0.31416377016154307,0.04538699290783884
/content/data/Drowsy/K0602.png,1,K,0.3173795814671828,0.08383424485724994
/content/data/Drowsy/O1211.png,1,O,0.35235365340847447,0.0469892958693287
/content/data/Drowsy/U0102.png,1,U,0.20003195793865797,0.011776776444394675
/content/data/Drowsy/M0175.png,1,M,0.2383248504847537,0.048537482202919195
/content/data/Drowsy/I1140.png,1,I,0.21745724301899,0.011138300705030166
/content/data/Drowsy/A0660.png,1,A,0.2235416958549819,0.017104587007417533
/content/data/Drowsy/J0265.png,1,J,0.221467195230752,0.03391622045610409
/content/data/Drowsy/ZB0300.png,1,ZB,0.25354576998703127,0.03497602167950437
/content/data/Drowsy/Q0213.png,1,Q,0.25879876361571574,0.019544300302027574
/content/data/Drowsy/ZA0943.png,1,ZA,0.09404334342160273,0.0190183280596858
/content/data/Drowsy/X0820.png,1,X,0.20563853433880597,0.02272930210546509
/content/data/Drowsy/G0167.png,1,G,0.1792529375705678,0.02165957251522421
/content/data/Drowsy/J0414.png,1,J,0.20083154176611925,0.029469790834611376
/content/data/Drowsy/L0293.png,1,L,0.3247837576670637,0.044442941528925445
/content/data/Drowsy/ZB0463.png,1,ZB,0.215126442345359,0.03254181364704058
/content/data/Drowsy/X0247.png,1,X,0.15784633439901768,0.02180798980694122
/content/data/Drowsy/W1139.png,1,W,0.27611791537051533,0.01940168012693818
/content/data/Drowsy/A0161.png,1,A,0.2466875770959262,0.014430531359521164
/content/data/Drowsy/A1104.png,1,A,0.18849067772843375,0.0058940519337603355
/content/data/Drowsy/N0318.png,1,N,0.24279790628764064,0.021443083528344734
/content/data/Drowsy/A1131.png,1,A,0.2235528540472943,0.006997713096698557
/content/data/Drowsy/H0546.png,1,H,0.3799463135069119,0.1387492293986475
/content/data/Drowsy/O0295.png,1,O,0.36497897374275146,0.05615636154280577
/content/data/Drowsy/B0006.png,1,B,0.2429554083127008,0.019667890041721845
/content/data/Drowsy/X0843.png,1,X,0.2283331976040487,0.03205040505735458
/content/data/Drowsy/W0886.png,1,W,0.26277563711867774,0.01648262808680961
/content/data/Drowsy/Y0202.png,1,Y,0.17309205492266355,0.02084996955656815
/content/data/Drowsy/P0268.png,1,P,0.16949736768726478,0.019203943573129146
/content/data/Drowsy/M0635.png,1,M,0.11308049930685633,0.04371220749563775
/content/data/Drowsy/N0772.png,1,N,0.20497872058921243,0.03504719286821815
/content/data/Drowsy/F0140.png,1,F,0.3266842778181088,0.06357322787411042
/content/data/Drowsy/X0026.png,1,X,0.19598242177791697,0.025000606405004153
/content/data/Drowsy/W0399.png,1,W,0.2159999054613718,0.03150186868629218
/content/data/Drowsy/M0729.png,1,M,0.23679511212644708,0.044829973252123845
/content/data/Drowsy/P0329.png,1,P,0.17796812427405526,0.01965027186146731
/content/data/Drowsy/I0770.png,1,I,0.1668108625781573,0.012014906051602572
/content/data/Drowsy/S0202.png,1,S,0.23483711957319042,0.028032099076944265
/content/data/Drowsy/J0070.png,1,J,0.23939254095678553,0.035683774504403826
/content/data/Drowsy/U0389.png,1,U,0.14656004812256995,0.008465464001667061
/content/data/Drowsy/ZB1115.png,1,ZB,0.2514918759775884,0.031042441312066918
/content/data/Drowsy/M0286.png,1,M,0.20355632308824406,0.04118211564853592
/content/data/Drowsy/T0823.png,1,T,0.1551359869864793,0.021276040212904267
/content/data/Drowsy/N0732.png,1,N,0.15547825469261262,0.026555435933403537
/content/data/Drowsy/I0099.png,1,I,0.21688226145146122,0.01803265871977614
/content/data/Drowsy/ZC0359.png,1,ZC,0.3442600162815257,0.03418103862297339
/content/data/Drowsy/G0224.png,1,G,0.18463880042678205,0.01635700244833939
/content/data/Drowsy/C0151.png,1,C,0.3427155764985683,0.09923991302271526
/content/data/Drowsy/X1560.png,1,X,0.22915948686214432,0.024714535290983438
/content/data/Drowsy/N0787.png,1,N,0.17141200705797854,0.04925681631609168
/content/data/Drowsy/H0405.png,1,H,0.33650184962445995,0.25592503810729345
/content/data/Drowsy/Y0792.png,1,Y,0.1478368426405176,0.02423261063448256
/content/data/Drowsy/S0198.png,1,S,0.23195886578400704,0.025760414575689988
/content/data/Drowsy/X0187.png,1,X,0.22203839420166438,0.02268840688635263
/content/data/Drowsy/P0193.png,1,P,0.2444151747920458,0.02574793042568164
/content/data/Drowsy/J0164.png,1,J,0.22492771070731582,0.03388352070683797
/content/data/Drowsy/U0002.png,1,U,0.15792005640092144,0.0190999402954506
/content/data/Drowsy/Q0110.png,1,Q,0.17479853355260244,0.015295975410623129
/content/data/Drowsy/V0392.png,1,V,0.2418417852998475,0.0458969185273641
/content/data/Drowsy/Y0646.png,1,Y,0.1264699162496465,0.026454942903064816
/content/data/Drowsy/T0980.png,1,T,0.1852690077806764,0.011261370350343207
/content/data/Drowsy/O1284.png,1,O,0.2784264093447669,0.045304733132816355
/content/data/Drowsy/V0609.png,1,V,0.2102038497124354,0.04534110186222092
/content/data/Drowsy/ZC0905.png,1,ZC,0.3374369252563492,0.04151556567186336
/content/data/Drowsy/ZC0019.png,1,ZC,0.3291926579178261,0.03137248757856128
/content/data/Drowsy/G0341.png,1,G,0.17996910549957643,0.0207377473936061
/content/data/Drowsy/I0920.png,1,I,0.2208521495970885,0.017896871082637714
/content/data/Drowsy/K0275.png,1,K,0.3361021396445657,0.06703947911219786
/content/data/Drowsy/A0220.png,1,A,0.22452447324363572,0.01321324416470341
/content/data/Drowsy/S0325.png,1,S,0.19745073667672508,0.024704657409264013
/content/data/Drowsy/C0053.png,1,C,0.34023773981839217,0.029766269902917437
/content/data/Drowsy/Y0221.png,1,Y,0.18346070719622737,0.025633439342824034
/content/data/Drowsy/E0462.png,1,E,0.3601153401993892,0.010544844597401182
/content/data/Drowsy/P0070.png,1,P,0.15131861760816373,0.01559365359873366
/content/data/Drowsy/H0230.png,1,H,0.391001344855946,0.11494655073251989
/content/data/Drowsy/P0969.png,1,P,0.16778703145692853,0.010119610023431263
/content/data/Drowsy/X1433.png,1,X,0.20851072676480037,0.01405339785190253
/content/data/Drowsy/T0964.png,1,T,0.21116707412104613,0.012389125785168766
/content/data/Drowsy/N0390.png,1,N,0.18493238796989087,0.027885205627392617
/content/data/Drowsy/X0168.png,1,X,0.21559490181641341,0.031344691333370575
/content/data/Drowsy/T0262.png,1,T,0.16577692276032413,0.015590769907411789
/content/data/Drowsy/W0894.png,1,W,0.27038379945524726,0.016855186640494298
/content/data/Drowsy/X1031.png,1,X,0.20725490170919394,0.015107175221384862
/content/data/Drowsy/X0171.png,1,X,0.20489616861585597,0.024401229980455776
/content/data/Drowsy/ZC0015.png,1,ZC,0.3395057413387585,0.038385300092536434
/content/data/Drowsy/X0821.png,1,X,0.22251397625990366,0.024989941959194784
/content/data/Drowsy/K0438.png,1,K,0.33389257550416573,0.07848865751623138
/content/data/Drowsy/N0159.png,1,N,0.19797154853954624,0.03161188008852678
/content/data/Drowsy/T0741.png,1,T,0.15917995908017757,0.018110827423822317
/content/data/Drowsy/W1037.png,1,W,0.23878741220044236,0.019273528949343005
/content/data/Drowsy/Y1095.png,1,Y,0.14966745491889566,0.02434624131606404
/content/data/Drowsy/A0623.png,1,A,0.3031918546847209,0.0157943582529604
/content/data/Drowsy/R0024.png,1,R,0.2748498926475864,0.06044404602336645
/content/data/Drowsy/U0198.png,1,U,0.23818885512108026,0.01959499151772601
/content/data/Drowsy/J0390.png,1,J,0.2295742451429758,0.03128111521365749
/content/data/Drowsy/C0047.png,1,C,0.3320909856750603,0.03350932645455042
/content/data/Drowsy/D0047.png,1,D,0.14611307436169524,0.02671296083883307
/content/data/Drowsy/ZB1083.png,1,ZB,0.2296641400581692,0.030283083341516113
/content/data/Drowsy/Q0351.png,1,Q,0.21408197116641092,0.018234507112436495
/content/data/Drowsy/ZC0165.png,1,ZC,0.34207500239365,0.03306032283678323
/content/data/Drowsy/X1235.png,1,X,0.1756514556712659,0.0279399286102225
/content/data/Drowsy/T0431.png,1,T,0.13686127852147106,0.015226583869020465
/content/data/Drowsy/M0420.png,1,M,0.12680906042364898,0.036238292625483344
/content/data/Drowsy/S0287.png,1,S,0.1567641417633954,0.022358052763729555
/content/data/Drowsy/Q0503.png,1,Q,0.22019330083520097,0.013911255397673563
/content/data/Drowsy/R0033.png,1,R,0.24385633930697842,0.05399587550768046
/content/data/Drowsy/M0201.png,1,M,0.11367877287412739,0.04567640920997746
/content/data/Drowsy/W0657.png,1,W,0.25570105544641086,0.013641629040745356
/content/data/Drowsy/ZC0865.png,1,ZC,0.32645206483566774,0.03401333936722817
/content/data/Drowsy/T0600.png,1,T,0.09183509396660178,0.009439194964342416
/content/data/Drowsy/T0747.png,1,T,0.15460720525839672,0.021322161616351507
/content/data/Drowsy/X0083.png,1,X,0.22666292912819958,0.030805202626877273
/content/data/Drowsy/ZC1143.png,1,ZC,0.33773405320648464,0.032541707583151135
/content/data/Drowsy/M0630.png,1,M,0.11297039870963252,0.05305327938839455
/content/data/Drowsy/H0665.png,1,H,0.392057890364076,0.22604394957965038
/content/data/Drowsy/I0207.png,1,I,0.2074094001416124,0.013421696715213852
/content/data/Drowsy/P0364.png,1,P,0.13885998315903847,0.02008952875927651
/content/data/Drowsy/V0309.png,1,V,0.095059948419947,0.03491894178972184
/content/data/Drowsy/I0149.png,1,I,0.20266243185307203,0.013038939178738594
/content/data/Drowsy/X0456.png,1,X,0.21582395704653198,0.029263561335940536
/content/data/Drowsy/ZB0726.png,1,ZB,0.26489206511958935,0.03745689675475121
/content/data/Drowsy/X1665.png,1,X,0.19538722726432955,0.027543325667152153
/content/data/Drowsy/J0396.png,1,J,0.22675222708422116,0.03207169695288487
/content/data/Drowsy/E0773.png,1,E,0.3439230988190526,0.018332149983937705
/content/data/Drowsy/H0514.png,1,H,0.36751228800485564,0.14634694955241956
/content/data/Drowsy/T0061.png,1,T,0.1470096311638257,0.01320946845500683
/content/data/Drowsy/L0046.png,1,L,0.28188487254732264,0.036255008714338836
/content/data/Drowsy/S0295.png,1,S,0.14983739552961253,0.02059945639337046
/content/data/Drowsy/Y0727.png,1,Y,0.13865250244027766,0.024541127764546495
/content/data/Drowsy/U0326.png,1,U,0.22804162968436303,0.010626762837741159
/content/data/Drowsy/Q0440.png,1,Q,0.22355902835984687,0.014555823944949003
/content/data/Drowsy/O0419.png,1,O,0.27046518990046375,0.03778110497931301
/content/data/Drowsy/P0468.png,1,P,0.15221697531495415,0.018886820531384317
/content/data/Drowsy/W0768.png,1,W,0.2751614448389096,0.01493901686665769
/content/data/Drowsy/ZC0557.png,1,ZC,0.33834031747823023,0.033058741047977215
/content/data/Drowsy/C0259.png,1,C,0.3488808452902088,0.03965214903364277
/content/data/Drowsy/L0868.png,1,L,0.2876313282484705,0.03818192277180012
/content/data/Drowsy/I0056.png,1,I,0.22308211121765992,0.016871859905718933
/content/data/Drowsy/E0776.png,1,E,0.33032487931010834,0.01535052894115914
/content/data/Drowsy/T0901.png,1,T,0.1563389671761397,0.01805352972323532
/content/data/Drowsy/A0329.png,1,A,0.2525263054662381,0.014998710680128572
/content/data/Drowsy/ZA0379.png,1,ZA,0.20612656339862728,0.02968700298608902
/content/data/Drowsy/ZB0871.png,1,ZB,0.18276964714725774,0.024928765764866627
/content/data/Drowsy/ZC0919.png,1,ZC,0.3241967425102392,0.03849024519092366
/content/data/Drowsy/A1345.png,1,A,0.25989129379144105,0.00836583934242631
/content/data/Drowsy/ZB0086.png,1,ZB,0.24981097409155428,0.03482187154036458
/content/data/Drowsy/Y1093.png,1,Y,0.10739675420646047,0.026042098444398712
/content/data/Drowsy/ZC1145.png,1,ZC,0.3335964403832615,0.03665636624152252
/content/data/Drowsy/ZC0209.png,1,ZC,0.30178267336549547,0.03208471022001799
